id,comment,program,time
챈챈, ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,🔥방역_소독기_초특가🔥_로이만_연무기_35%_할인!,2021-12-09_071139
40짤주현, 인간 줄자,🔥방역_소독기_초특가🔥_로이만_연무기_35%_할인!,2021-12-09_071139
뷰니, 주현님 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,🔥방역_소독기_초특가🔥_로이만_연무기_35%_할인!,2021-12-09_071139
물망초, 아 주현언니 너무 잼있으셩..ㅋㅋㅋㅋㅋㅋ,🔥방역_소독기_초특가🔥_로이만_연무기_35%_할인!,2021-12-09_071139
주노, ㅋㅋㅋㅋㅋㅋㅋ,🔥방역_소독기_초특가🔥_로이만_연무기_35%_할인!,2021-12-09_071159
원더우먼, 주방에 뿌리면 그릇들은 다 다시 씻어야 하나요?,🔥방역_소독기_초특가🔥_로이만_연무기_35%_할인!,2021-12-09_071220
물망초, 동호님 또 오다가셨어...,🔥방역_소독기_초특가🔥_로이만_연무기_35%_할인!,2021-12-09_071241
H님, 안마의자에,🔥방역_소독기_초특가🔥_로이만_연무기_35%_할인!,2021-12-09_071241
물망초, 식기는 덮어두고 사용해주심대요,🔥방역_소독기_초특가🔥_로이만_연무기_35%_할인!,2021-12-09_071301
40짤주현, 전 키친타올로 덮고 그냥 해요 ㅋ,🔥방역_소독기_초특가🔥_로이만_연무기_35%_할인!,2021-12-09_071301
챈챈, 아 동호님 또 안마의자 하러 가셨어요? ㅋㅋㅋㅋㅋ,🔥방역_소독기_초특가🔥_로이만_연무기_35%_할인!,2021-12-09_071301
40짤주현, 나중에 쓸때 찝찝하면 한번 헹구는 정도,🔥방역_소독기_초특가🔥_로이만_연무기_35%_할인!,2021-12-09_071322
40짤주현, 아니요 코드 재러 나가심,🔥방역_소독기_초특가🔥_로이만_연무기_35%_할인!,2021-12-09_071322
40짤주현, 코드길이 ㅋㅋㅋㅋㅋ,🔥방역_소독기_초특가🔥_로이만_연무기_35%_할인!,2021-12-09_071322
물망초, ㅋㅋㅋㅋㅋㅋㅋㅋ,🔥방역_소독기_초특가🔥_로이만_연무기_35%_할인!,2021-12-09_071322
챈챈, 아하 ㅋㅋㅋㅋ ㅋㅋㅋㅋ,🔥방역_소독기_초특가🔥_로이만_연무기_35%_할인!,2021-12-09_071322
H님, 역시 몰랐던거야,🔥방역_소독기_초특가🔥_로이만_연무기_35%_할인!,2021-12-09_071343
챈챈, 손자 말고 진짜 자로 정확히 재 주실라구 ㅋㅋㅋㅋ,🔥방역_소독기_초특가🔥_로이만_연무기_35%_할인!,2021-12-09_071343
40짤주현, 응..알파문구에 자 사러 가셨네요,🔥방역_소독기_초특가🔥_로이만_연무기_35%_할인!,2021-12-09_071343
챈챈, 와 .. 손자 정확도 ㅋㅋㅋㅋㅋ,🔥방역_소독기_초특가🔥_로이만_연무기_35%_할인!,2021-12-09_071404
여자하하, 다시 등장~!!^^,🔥방역_소독기_초특가🔥_로이만_연무기_35%_할인!,2021-12-09_071404
물망초, 오셨다,🔥방역_소독기_초특가🔥_로이만_연무기_35%_할인!,2021-12-09_071404
물망초, ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,🔥방역_소독기_초특가🔥_로이만_연무기_35%_할인!,2021-12-09_071424
규섭맘, 가정에서 사용할 때 베란다랑 현관문 열어두고 사용하면 될까요? 사용 후에 환기하면 되나요?,🔥방역_소독기_초특가🔥_로이만_연무기_35%_할인!,2021-12-09_071424
물망초, 환기 시켜주는것도 좋아요,🔥방역_소독기_초특가🔥_로이만_연무기_35%_할인!,2021-12-09_071445
물망초, 사용하실때 마스크는 필수~,🔥방역_소독기_초특가🔥_로이만_연무기_35%_할인!,2021-12-09_071506
규섭맘, 예. 답변 감사드립니다!,🔥방역_소독기_초특가🔥_로이만_연무기_35%_할인!,2021-12-09_071526
규섭맘, 예. 감사합니다!,🔥방역_소독기_초특가🔥_로이만_연무기_35%_할인!,2021-12-09_071628
지원, 식물에 직접닿아도 관계없나요???,🔥방역_소독기_초특가🔥_로이만_연무기_35%_할인!,2021-12-09_071649
40짤주현, 오오 구매순 3위,🔥방역_소독기_초특가🔥_로이만_연무기_35%_할인!,2021-12-09_071731
elizabeth, 진짜만능템이당 현기증나니까빠른배송해듀세요(질척질척)🙏,🔥방역_소독기_초특가🔥_로이만_연무기_35%_할인!,2021-12-09_071751
elizabeth, 천연 탈취제매니아ㅜㅜ 뭔지알어염,🔥방역_소독기_초특가🔥_로이만_연무기_35%_할인!,2021-12-09_071854
