id,comment,program,time
하얀여우, 트레이닝복도같이살걸ㅡ.ㅡ,[모노타임]_12_9_신상_입어보기_2부,2021-12-09_063114
달빛Jeenee, 다시 보기 해볼게요^^,[모노타임]_12_9_신상_입어보기_2부,2021-12-09_063114
달빛Jeenee, 네네~♡,[모노타임]_12_9_신상_입어보기_2부,2021-12-09_063114
soft83c, 원피스봤어요 다시보기가 바로되네요,[모노타임]_12_9_신상_입어보기_2부,2021-12-09_063114
soft83c, 완전이뻐요,[모노타임]_12_9_신상_입어보기_2부,2021-12-09_063114
ska, 77사이즈 추천이욤~,[모노타임]_12_9_신상_입어보기_2부,2021-12-09_063114
ska, 원피스는 안되겠지요~?,[모노타임]_12_9_신상_입어보기_2부,2021-12-09_063114
스마일79, 원피스랑 슬랙스랑 니트구매했어요^^,[모노타임]_12_9_신상_입어보기_2부,2021-12-09_063114
스마일79, 바지사이즈맞음,[모노타임]_12_9_신상_입어보기_2부,2021-12-09_063114
스마일79, 베이지도구매하고파영♡,[모노타임]_12_9_신상_입어보기_2부,2021-12-09_063114
달빛Jeenee, 스마일 79님 구완구완 축하해요 🎉,[모노타임]_12_9_신상_입어보기_2부,2021-12-09_063155
달빛Jeenee, 이쁘다 여성스러워요,[모노타임]_12_9_신상_입어보기_2부,2021-12-09_063155
하얀여우, 이뻐요 사이즈 뭐까지 입을수있나요?,[모노타임]_12_9_신상_입어보기_2부,2021-12-09_063258
다둥맘, 안녕하세요~오늘도 잠깐 들어왔어용 ㅋㅋ,[모노타임]_12_9_신상_입어보기_2부,2021-12-09_063319
다둥맘, 오늘도 지니님은 출첵하셨네용,[모노타임]_12_9_신상_입어보기_2부,2021-12-09_063339
다둥맘, 요즘 다른 원조 모노님들 안보이네용,[모노타임]_12_9_신상_입어보기_2부,2021-12-09_063400
달빛Jeenee, ^^ 네 다둥맘님~♡,[모노타임]_12_9_신상_입어보기_2부,2021-12-09_063421
다둥맘, 코로나때메 잘 지내시는지 궁금하네용 ㅠ,[모노타임]_12_9_신상_입어보기_2부,2021-12-09_063421
다둥맘, 맞아용 ㅋㅋㅋ,[모노타임]_12_9_신상_입어보기_2부,2021-12-09_063544
다둥맘, 늦게들어와도 돌려보면 되서 좋아용 ㅋㅋ,[모노타임]_12_9_신상_입어보기_2부,2021-12-09_063605
gig, 대표님~~~밀리터리 바지 품절됐다고 방금 톡왔어요...ㅠ,[모노타임]_12_9_신상_입어보기_2부,2021-12-09_063605
gig, 밀리터리 바지 다시 함 구해주세요~,[모노타임]_12_9_신상_입어보기_2부,2021-12-09_063626
gig, 더더 이쁜걸로요,[모노타임]_12_9_신상_입어보기_2부,2021-12-09_063626
다둥맘, 대표님 겨울용 일자 핀턱 슬랙스 찾고 있는데용,[모노타임]_12_9_신상_입어보기_2부,2021-12-09_063728
메아리, 택배사 어디인가요?,[모노타임]_12_9_신상_입어보기_2부,2021-12-09_063749
gig, 가격도 착하고 이쁘던데...,[모노타임]_12_9_신상_입어보기_2부,2021-12-09_063749
다둥맘, 넹~~~~^^ 감사해용 ㅋㅋ,[모노타임]_12_9_신상_입어보기_2부,2021-12-09_063749
sms, 너무 이뻐요,[모노타임]_12_9_신상_입어보기_2부,2021-12-09_063749
gig, 그거에 맞춰 쫘라락 구매햇는데...어찌해야할지..밀리터리 바지 비슷한거 꼭 구해주세요~~,[모노타임]_12_9_신상_입어보기_2부,2021-12-09_063809
sms, 하비인데 치마 괜찮을까요?,[모노타임]_12_9_신상_입어보기_2부,2021-12-09_063851
다둥맘, 저는 스토어로 가볼게용ㅋ 담방송에 또 뵈어용<~,[모노타임]_12_9_신상_입어보기_2부,2021-12-09_063932
릴리, 오늘도고생많으셨어용~~~~^^,[모노타임]_12_9_신상_입어보기_2부,2021-12-09_064014
릴리, 감사합니다,[모노타임]_12_9_신상_입어보기_2부,2021-12-09_064014
