id,comment,program,time
다둥이맘, 후드그림봉주세요,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_063542
다사줄게, 언니 키 몇이에여,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_063624
다사줄게, 160이고 55사이즈면 흑청 미디움 숏길이 사면되나요,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_063705
ssoup, 블랙도 입어봐 주세요,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_063705
하늘이, 남편이 입어도 될까요..ㅋ,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_063726
이렇게좋은날, 길이가 짧을듯하네영ㅋㅋ,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_063828
이렇게좋은날, 나갈려면 요거위에 패쪼 입어야 할까요?,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_063909
rara, 흑청 특양기모 차이가 머에요?,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_063930
다둥이맘, 전아이보리로,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_063930
다둥이맘, 초딩딸이랑같이입을예정ㅋ,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_064012
이렇게좋은날, 이 니트 이뿌네여!!!!!!,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_064053
러블리원이, 지금 흑청 바지 롱.기본중 어떤 기장 입으신거에요?,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_064338
yes, 고민 하다 모카 와 바지 구매완료요^^,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_064419
yes, 옴마야~~,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_064440
yes, 이 세트 이뿌네요^^,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_064440
지선, 기다리던제품,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_064440
다사줄게, 아 모야...다이뻐..ㅜㅡ,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_064440
러블리원이, 아~이거 세트 기다렸어용~~^^,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_064440
러블리원이, 저두 팬티라인 싫어서 니트 스커트 안입어봤는뎅,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_064604
러블리원이, 이건 괜차나보이네요~~,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_064624
러블리원이, 저는블랙으로 해야겠어용~^^,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_064645
러블리원이, 요거 배송은 빨리 될까요? 벨벳바지 주문했다가 계속 지연되다가 어제 취소됐더라구요ㅜㅜ 맘상했어용~흑..,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_064748
지선, 아 길려나ㅠ,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_064748
하늘하늘, 안경 쓴 언니♡~ 흑청 라지 입어봐 주세요. ^-^,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_064911
러블리원이, 키172에는 스커트기장 어떨까요,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_064952
러블리원이, 아이보리도 이쁘네용~^^,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_065034
하늘하늘, 캐시미어가디던 베리색 입어봐주세요 ^-^,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_065136
Sally, 흑청바지 165인데 기본이랑 롱 어떤게 좋나요?,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_065218
하늘이, 이 옷 기다렸어요~핑크요,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_065321
rara," 3개주문했는데 빠른배송부탁드려요,이번주안에 받을수 있을까요",오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_065444
러블리원이, 아니에요~괜찮아용~벨벳바지 취소됐으니 니트투피스 세트 주문할거에용~~^^,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_065504
rara, 흑청 스몰 짧은거 156에 55사이즈 맞을까요,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_065607
하늘이, 핑크색이 약간 연보라 느낌이 있는건가요?,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_065627
러블리원이, 베이지가 이쁘네요~^^,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_065627
러블리원이, 화면에는 살짝 연보라느낌나네요,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_065648
러블리원이, 연말룩이네요 스커트랑도 어울리공~,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_065729
러블리원이, ^^,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_065750
러블리원이, 네~이해해요~~^^,오늘도_가성비_좋은_니트_편한_기모_바지_라이브방송,2021-12-09_065811
