id,comment,program,time
kes, 감사합니다 두분 넘 이쁘고 잘하시네요,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_064114
hermitranger, 잘 볼게요,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_064114
박대리, 향이어떤데요 진 궁금해요 ???,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_064114
낙낙, 좋다좋당,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_064114
Franny, 진짜 두분 너무 이뻐염...♡♡,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_064114
Franny, 뭐지 모델인다,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_064114
뷰티월드, 이뻐요,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_064114
뷰티월드, 하이,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_064114
뷰티월드, 모에요,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_064114
박대리, 화면으로 보아도 사르르 녹을듯 거기다 향도 ♡,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_064237
kaist512, 안녕하세요,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_064258
argh12, 좋네요,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_064503
박대리, 여드름에도 사용가능한가요?,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_064545
박대리, 드름 싫어요 ㅠㅠㅠㅠ,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_064545
뷰티월드, 요즘 얼굴 트러블 넘 나요ㅠ,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_064606
버터빵, 선물용으로도 딱이겠다 이거,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_064626
세신, 와 피부에 진짜 도움 많이 되겠다,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_064626
뷰티월드, 겨울엔 피부관리 정말 중요해요,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_064647
버터빵, 촉촉함 오래 유지될 것 같아요,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_064647
버터빵, 겨울에 필수품이네요,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_064708
세신, 가격 진짜 착하당 ㅠ,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_064708
뷰티월드, 두분은 화장품 고를때 어떤 부분을 가장 중요히바요?,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_064708
하늘하늘, 대박,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_064708
지민정민, 써보고싶네용,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_064729
세신, 오 이거 완전 탐난다 ㅋㅋ,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_064729
탑리더, 너무 좋네요,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_064810
우리, 굿,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_064831
Conspicuous, 굿,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_064913
박대리, 가성비 까지 ~~~good~~~~~~,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_064913
2vics, 굿,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_065036
그리운사람, 기대만큼 가격도 넘 좋네요,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_065057
ljh, 구성이 너무 좋아보여요... 굿,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_065138
lsw, 역시 혜택이 너무 좋네요..,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_065220
펙통, 가격이 너무 맘에 들어요,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_065241
궁디빵빵, 너무 좋네요,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_065343
궁디빵빵, 진짜 써보고 싶어요,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_065343
박대리, 진행자분들이 넘 맞는것같아요. 유통기한 은 부모님들 깜박잊으시더라구요.,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_065404
궁디빵빵, 피부에 너무 좋을거 같네요,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_065404
궁디빵빵, 가격할인도 대박이고,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_065404
궁디빵빵, 너무 좋아보여요~,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_065404
궁디빵빵, 구성 너무 좋습니다!!,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_065404
뉴니니, 오...,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_065506
박대리, 오오....~~,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_065548
탕수육킬러, 오,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_065752
탕수육킬러, 좋네요,[2021_K-뷰티콘]_스킨핏프로그램___에스비랩,2021-12-09_065752
